doc_nouns,doc_verbs,doc_adjcs,doc_advbs,doc_nums,ordinal_position,length_of_sentence,doc_unaware_noun_ratio,doc_unaware_verb_ratio,doc_unaware_adj_ratio,doc_unaware_adv_ratio,doc_unaware_num_ratio,cue_words,explicit_doc_sents,explicit_doc_words,explicit_topical_categoty,doc_aware_relative_length,doc_aware_tfisf,doc_aware_cosine_position,doc_aware_noun_ratio,doc_aware_verb_ratio,doc_aware_adj_ratio,doc_aware_adv_ratio,doc_aware_num_ratio,target,id 
309,71,107,7,6,0.05,27,0.25925925925925924,0.07407407407407407,0.1111111111111111,0.0,0.037037037037037035,0,40,528,4,2.0454545454545454,2.457099993804733,0.0015562901696396514,0.022653721682847898,0.028169014084507043,0.028037383177570093,0.0,0.16666666666666666,0.0,380
309,71,107,7,6,0.047619047619047616,17,0.7058823529411765,0.0,0.11764705882352941,0.0,0.0,0,40,528,4,1.2878787878787878,1.7960706671490885,0.014324572490672871,0.038834951456310676,0.0,0.018691588785046728,0.0,0.0,0.9411764705882353,381
309,71,107,7,6,0.045454545454545456,12,0.4166666666666667,0.08333333333333333,0.4166666666666667,0.0,0.0,0,40,528,4,0.9090909090909092,1.5432176618764153,0.039658870297730076,0.016181229773462782,0.014084507042253521,0.04672897196261682,0.0,0.0,0.0,382
309,71,107,7,6,0.043478260869565216,12,0.25,0.16666666666666666,0.16666666666666666,0.0,0.0,0,40,528,4,0.9090909090909092,1.9040965143798452,0.0769037022538126,0.009708737864077669,0.028169014084507043,0.018691588785046728,0.0,0.0,1.0,383
309,71,107,7,6,0.041666666666666664,12,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,1,40,528,4,0.9090909090909092,1.93600405401917,0.12509542245751148,0.019417475728155338,0.028169014084507043,0.018691588785046728,0.0,0.0,1.0,384
309,71,107,7,6,0.04,5,0.4,0.2,0.4,0.0,0.0,0,40,528,4,0.3787878787878788,1.6526968245847011,0.1829871531215701,0.006472491909385114,0.014084507042253521,0.018691588785046728,0.0,0.0,1.0,385
309,71,107,7,6,0.038461538461538464,10,0.7,0.1,0.2,0.0,0.0,0,40,528,4,0.7575757575757576,2.6617812939975654,0.24908104538884523,0.022653721682847898,0.014084507042253521,0.018691588785046728,0.0,0.0,0.0,386
309,71,107,7,6,0.037037037037037035,25,0.52,0.2,0.16,0.0,0.0,0,40,528,4,1.893939393939394,1.9798200223704816,0.32166703359259874,0.042071197411003236,0.07042253521126761,0.037383177570093455,0.0,0.0,1.0,387
309,71,107,7,6,0.03571428571428571,15,0.4,0.2,0.13333333333333333,0.0,0.0,0,40,528,4,1.1363636363636365,2.3580867708037867,0.3988670802613564,0.019417475728155338,0.04225352112676056,0.018691588785046728,0.0,0.0,0.0,388
309,71,107,7,6,0.034482758620689655,17,0.5294117647058824,0.11764705882352941,0.17647058823529413,0.0,0.0,0,40,528,4,1.2878787878787878,1.5198407220409231,0.47868376710501404,0.02912621359223301,0.028169014084507043,0.028037383177570093,0.0,0.0,0.0,389
309,71,107,7,6,0.03333333333333333,10,0.7,0.0,0.3,0.0,0.0,0,40,528,4,0.7575757575757576,1.4175043434017665,0.5590519747740832,0.022653721682847898,0.0,0.028037383177570093,0.0,0.0,1.0,390
309,71,107,7,6,0.03225806451612903,13,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.0,0,40,528,4,0.9848484848484849,2.36132390429282,0.6378923142672874,0.009708737864077669,0.014084507042253521,0.018691588785046728,0.5714285714285714,0.0,0.0,391
309,71,107,7,6,0.03125,14,0.5,0.14285714285714285,0.2857142857142857,0.0,0.0,1,40,528,4,1.0606060606060606,2.143704200819633,0.7131649275418259,0.022653721682847898,0.028169014084507043,0.037383177570093455,0.0,0.0,0.0,392
309,71,107,7,6,0.030303030303030304,7,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0,40,528,4,0.5303030303030303,2.31292011126597,0.7829222653281553,0.019417475728155338,0.014084507042253521,0.0,0.0,0.0,0.0,393
309,71,107,7,6,0.029411764705882353,26,0.5769230769230769,0.07692307692307693,0.23076923076923078,0.0,0.0,0,40,528,4,1.9696969696969697,1.9011287669921455,0.8453594766141868,0.04854368932038835,0.028169014084507043,0.056074766355140186,0.0,0.0,1.0,394
309,71,107,7,6,0.02857142857142857,19,0.3684210526315789,0.05263157894736842,0.42105263157894735,0.0,0.0,1,40,528,4,1.4393939393939394,2.1545329578074646,0.8988611060577631,0.022653721682847898,0.014084507042253521,0.07476635514018691,0.0,0.0,0.0,395
309,71,107,7,6,0.027777777777777776,6,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0,40,528,4,0.4545454545454546,2.229944158629069,0.9420428911122634,0.012944983818770227,0.014084507042253521,0.0,0.0,0.0,1.0,396
309,71,107,7,6,0.02702702702702703,20,0.45,0.1,0.25,0.0,0.0,2,40,528,4,1.5151515151515151,1.8023577794262262,0.9737875774366722,0.02912621359223301,0.028169014084507043,0.04672897196261682,0.0,0.0,0.0,397
309,71,107,7,6,0.02631578947368421,10,0.5,0.1,0.3,0.0,0.0,0,40,528,4,0.7575757575757576,1.9982998316158507,0.993273825928048,0.016181229773462782,0.014084507042253521,0.028037383177570093,0.0,0.0,1.0,398
309,71,107,7,6,0.02564102564102564,8,0.5,0.0,0.25,0.0,0.0,0,40,528,4,0.6060606060606061,2.3620810778754615,0.9999974634566877,0.012944983818770227,0.0,0.018691588785046728,0.0,0.0,1.0,399
309,71,107,7,6,0.025,0,0,0,0,0,0,0,40,528,4,0.0,0,0.9937845274778099,0.0,0.0,0.0,0.0,0.0,0,400
278,26,85,3,7,1.0,21,0.5714285714285714,0.047619047619047616,0.2857142857142857,0.0,0.0,0,29,411,2,1.4817518248175183,1.4583966099032506,0.9874766100353367,0.04316546762589928,0.038461538461538464,0.07058823529411765,0.0,0.0,1.0,401
278,26,85,3,7,0.5,9,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0,29,411,2,0.635036496350365,1.4836307846259384,0.9505337813261752,0.01079136690647482,0.038461538461538464,0.03529411764705882,0.3333333333333333,0.0,1.0,402
278,26,85,3,7,0.3333333333333333,11,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.0,0.0,0,29,411,2,0.7761557177615571,1.3369500618757317,0.8910221116738057,0.017985611510791366,0.038461538461538464,0.011764705882352941,0.0,0.0,0.0,403
278,26,85,3,7,0.25,8,0.375,0.125,0.0,0.0,0.0,0,29,411,2,0.5644768856447688,1.1276526836217429,0.8119227524642476,0.01079136690647482,0.038461538461538464,0.0,0.0,0.0,1.0,404
278,26,85,3,7,0.2,8,0.5,0.0,0.5,0.0,0.0,0,29,411,2,0.5644768856447688,1.3739984133339713,0.7171980721828459,0.014388489208633094,0.0,0.047058823529411764,0.0,0.0,0.0,405
278,26,85,3,7,0.16666666666666666,19,0.5263157894736842,0.05263157894736842,0.2631578947368421,0.0,0.0,0,29,411,2,1.340632603406326,1.4644235130265202,0.6115931672713688,0.03597122302158273,0.038461538461538464,0.058823529411764705,0.0,0.0,1.0,406
278,26,85,3,7,0.14285714285714285,16,0.4375,0.0625,0.3125,0.0,0.0,0,29,411,2,1.1289537712895377,2.2336069763279993,0.5003981633553667,0.025179856115107913,0.038461538461538464,0.058823529411764705,0.0,0.0,0.0,407
278,26,85,3,7,0.125,15,0.3333333333333333,0.06666666666666667,0.2,0.0,0.0,0,29,411,2,1.0583941605839415,1.6795166130529193,0.3891832140194891,0.017985611510791366,0.038461538461538464,0.03529411764705882,0.0,0.0,1.0,408
278,26,85,3,7,0.1111111111111111,21,0.5238095238095238,0.047619047619047616,0.09523809523809523,0.0,0.0,0,29,411,2,1.4817518248175183,1.722510934415169,0.28351947198546956,0.039568345323741004,0.038461538461538464,0.023529411764705882,0.0,0.0,0.0,409
278,26,85,3,7,0.1,17,0.5294117647058824,0.058823529411764705,0.35294117647058826,0.0,0.0,0,29,411,2,1.1995133819951338,1.7399642747102266,0.1887000102397789,0.03237410071942446,0.038461538461538464,0.07058823529411765,0.0,0.0,1.0,410
278,26,85,3,7,0.09090909090909091,8,0.625,0.125,0.125,0.125,0.0,0,29,411,2,0.5644768856447688,1.2747292673915256,0.10947467316513981,0.017985611510791366,0.038461538461538464,0.011764705882352941,0.3333333333333333,0.0,0.0,411
278,26,85,3,7,0.08333333333333333,18,0.5555555555555556,0.1111111111111111,0.16666666666666666,0.0,0.0,1,29,411,2,1.27007299270073,1.7475858997284826,0.0498121399266227,0.03597122302158273,0.07692307692307693,0.03529411764705882,0.0,0.0,0.0,412
278,26,85,3,7,0.07692307692307693,12,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0,29,411,2,0.8467153284671532,1.523709954563758,0.012701119204330258,0.014388489208633094,0.0,0.047058823529411764,0.0,0.0,0.0,413
278,26,85,3,7,0.07142857142857142,12,0.75,0.0,0.08333333333333333,0.0,0.0,0,29,411,2,0.8467153284671532,1.7059017839322805,6.341362301931497e-07,0.03237410071942446,0.0,0.011764705882352941,0.0,0.0,0.0,414
278,26,85,3,7,0.06666666666666667,32,0.34375,0.0,0.21875,0.0,0.0,1,29,411,2,2.2579075425790753,2.587912418309908,0.012346897231315435,0.039568345323741004,0.0,0.08235294117647059,0.0,0.0,1.0,415
278,26,85,3,7,0.0625,7,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0,29,411,2,0.49391727493917276,2.5320544065084536,0.049121440220201484,0.01079136690647482,0.0,0.023529411764705882,0.0,0.0,0.0,416
278,26,85,3,7,0.058823529411764705,36,0.5,0.05555555555555555,0.19444444444444445,0.0,0.0,0,29,411,2,2.54014598540146,2.373781083428973,0.10848209533240016,0.06474820143884892,0.07692307692307693,0.08235294117647059,0.0,0.0,0.0,417
278,26,85,3,7,0.05555555555555555,22,0.6363636363636364,0.0,0.2727272727272727,0.0,0.0,0,29,411,2,1.5523114355231142,2.2640358884413767,0.18745527603779966,0.050359712230215826,0.0,0.07058823529411765,0.0,0.0,0.0,418
278,26,85,3,7,0.05263157894736842,8,0.625,0.125,0.125,0.0,0.0,0,29,411,2,0.5644768856447688,1.1728074378273372,0.28208493458150563,0.017985611510791366,0.038461538461538464,0.011764705882352941,0.0,0.0,0.0,419
278,26,85,3,7,0.05,15,0.4,0.13333333333333333,0.26666666666666666,0.0,0.0,0,29,411,2,1.0583941605839415,2.023686372222541,0.3876307344988552,0.02158273381294964,0.07692307692307693,0.047058823529411764,0.0,0.0,0.0,420
278,26,85,3,7,0.047619047619047616,13,0.3076923076923077,0.0,0.23076923076923078,0.0,0.0,0,29,411,2,0.9172749391727494,1.9923457309376693,0.4988055109438593,0.014388489208633094,0.0,0.03529411764705882,0.0,0.0,1.0,421
278,26,85,3,7,0.045454545454545456,13,0.46153846153846156,0.0,0.15384615384615385,0.0,0.0,0,29,411,2,0.9172749391727494,2.140900519064473,0.6100401235978976,0.02158273381294964,0.0,0.023529411764705882,0.0,0.0,0.0,422
278,26,85,3,7,0.043478260869565216,7,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0,29,411,2,0.49391727493917276,1.5468621619251632,0.7157624347336311,0.007194244604316547,0.0,0.011764705882352941,0.0,0.0,0.0,423
278,26,85,3,7,0.041666666666666664,11,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.0,0.0,0,29,411,2,0.7761557177615571,2.4210018251192253,0.8106764374297868,0.02158273381294964,0.07692307692307693,0.011764705882352941,0.0,0.0,1.0,424
278,26,85,3,7,0.04,11,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.0,0.0,0,29,411,2,0.7761557177615571,2.4210018251192253,0.8900275514108804,0.02158273381294964,0.07692307692307693,0.011764705882352941,0.0,0.0,1.0,425
278,26,85,3,7,0.038461538461538464,14,0.42857142857142855,0.07142857142857142,0.21428571428571427,0.0,0.0,0,29,411,2,0.9878345498783455,1.9831412179685088,0.9498407968988496,0.02158273381294964,0.038461538461538464,0.03529411764705882,0.0,0.0,1.0,426
278,26,85,3,7,0.037037037037037035,13,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.0,0.0,0,29,411,2,0.9172749391727494,1.8196165147374888,0.9871199155005017,0.01079136690647482,0.038461538461538464,0.023529411764705882,0.0,0.0,0.0,427
278,26,85,3,7,0.03571428571428571,14,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0,29,411,2,0.9878345498783455,1.6460587435181875,0.9999974634566877,0.014388489208633094,0.07692307692307693,0.011764705882352941,0.3333333333333333,0.0,1.0,428
278,26,85,3,7,0.034482758620689655,0,0,0,0,0,0,0,29,411,2,0.0,0,0.9878283585480314,0.0,0.0,0.0,0.0,0.0,0,429
95,10,22,2,1,1.0,5,0.4,0.2,0.4,0.0,0.0,0,13,131,2,0.4961832061068702,1.4411556036330284,0.9330790472027315,0.021052631578947368,0.1,0.09090909090909091,0.0,0.0,0.0,430
95,10,22,2,1,0.5,17,0.7058823529411765,0.058823529411764705,0.11764705882352941,0.0,0.0,0,13,131,2,1.6870229007633588,1.5240166811853118,0.7502298445041029,0.12631578947368421,0.1,0.09090909090909091,0.0,0.0,1.0,431
95,10,22,2,1,0.3333333333333333,8,0.625,0.0,0.25,0.125,0.0,0,13,131,2,0.7938931297709924,1.3120909429775025,0.5003981633553667,0.05263157894736842,0.0,0.09090909090909091,0.5,0.0,0.0,432
95,10,22,2,1,0.25,12,0.4166666666666667,0.08333333333333333,0.4166666666666667,0.0,0.0,0,13,131,2,1.1908396946564885,1.3063491274302403,0.2504599003221901,0.05263157894736842,0.1,0.22727272727272727,0.0,0.0,1.0,433
95,10,22,2,1,0.2,14,0.7142857142857143,0.0,0.21428571428571427,0.0,0.0,0,13,131,2,1.3893129770992367,1.196938724776583,0.06731948221527106,0.10526315789473684,0.0,0.13636363636363635,0.0,0.0,0.0,434
95,10,22,2,1,0.16666666666666666,9,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0,13,131,2,0.8931297709923665,1.3584988210436333,6.341362301931497e-07,0.05263157894736842,0.1,0.0,0.0,0.0,1.0,435
95,10,22,2,1,0.14285714285714285,6,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0,13,131,2,0.5954198473282443,1.4927085391608967,0.06652352190372357,0.05263157894736842,0.0,0.045454545454545456,0.0,0.0,0.0,436
95,10,22,2,1,0.125,17,0.47058823529411764,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0,13,131,2,1.6870229007633588,1.60745749234156,0.24908104538884523,0.08421052631578947,0.2,0.045454545454545456,0.5,0.0,0.0,437
95,10,22,2,1,0.1111111111111111,0,0,0,0,0,0,0,13,131,2,0.0,0,0.4988055109438593,0.0,0.0,0.0,0.0,0.0,0,438
95,10,22,2,1,0.1,7,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0,13,131,2,0.6946564885496184,1.5425960069087579,0.7488497218818446,0.021052631578947368,0.1,0.045454545454545456,0.0,0.0,0.0,439
95,10,22,2,1,0.09090909090909091,16,0.625,0.125,0.25,0.0,0.0,0,13,131,2,1.5877862595419847,1.4186429170127939,0.9322808908531566,0.10526315789473684,0.2,0.18181818181818182,0.0,0.0,1.0,440
95,10,22,2,1,0.08333333333333333,20,0.55,0.0,0.05,0.0,0.0,2,13,131,2,1.984732824427481,1.154680952517095,0.9999974634566877,0.11578947368421053,0.0,0.045454545454545456,0.0,0.0,1.0,441
95,10,22,2,1,0.07692307692307693,0,0,0,0,0,0,0,13,131,2,0.0,0,0.9338728094572626,0.0,0.0,0.0,0.0,0.0,0,442
149,10,21,3,4,1.0,11,0.09090909090909091,0.0,0.0,0.0,0.0,1,15,192,2,0.859375,2.026237236949222,0.9505337813261752,0.006711409395973154,0.0,0.0,0.0,0.0,1.0,443
149,10,21,3,4,0.5,16,0.1875,0.0,0.125,0.0,0.0,1,15,192,2,1.25,1.6107566437906258,0.8119227524642476,0.020134228187919462,0.0,0.09523809523809523,0.0,0.0,0.0,444
149,10,21,3,4,0.3333333333333333,22,0.22727272727272727,0.0,0.09090909090909091,0.045454545454545456,0.0,2,15,192,2,1.71875,1.8255105505344913,0.6115931672713688,0.03355704697986577,0.0,0.09523809523809523,0.3333333333333333,0.0,0.0,445
149,10,21,3,4,0.25,13,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.0,0,15,192,2,1.015625,1.693160733850627,0.3891832140194891,0.040268456375838924,0.1,0.23809523809523808,0.3333333333333333,0.0,1.0,446
149,10,21,3,4,0.2,12,0.3333333333333333,0.0,0.0,0.0,0.0,0,15,192,2,0.9375,1.2120768884335413,0.1887000102397789,0.026845637583892617,0.0,0.0,0.0,0.0,0.0,447
149,10,21,3,4,0.16666666666666666,11,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,0,15,192,2,0.859375,1.3961836066003355,0.0498121399266227,0.020134228187919462,0.0,0.047619047619047616,0.0,0.0,0.0,448
149,10,21,3,4,0.14285714285714285,10,0.3,0.1,0.1,0.0,0.0,0,15,192,2,0.78125,1.7707822346721045,6.341362301931497e-07,0.020134228187919462,0.1,0.047619047619047616,0.0,0.0,0.0,449
149,10,21,3,4,0.125,13,0.3076923076923077,0.0,0.3076923076923077,0.0,0.0,0,15,192,2,1.015625,1.6640667315792101,0.049121440220201484,0.026845637583892617,0.0,0.19047619047619047,0.0,0.0,1.0,450
149,10,21,3,4,0.1111111111111111,14,0.6428571428571429,0.07142857142857142,0.14285714285714285,0.0,0.0,1,15,192,2,1.09375,1.3282889570110394,0.18745527603779966,0.06040268456375839,0.1,0.09523809523809523,0.0,0.0,0.0,451
149,10,21,3,4,0.1,21,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.0,0.0,2,15,192,2,1.640625,1.8453235445410145,0.3876307344988552,0.03355704697986577,0.1,0.09523809523809523,0.0,0.0,0.45,452
149,10,21,3,4,0.09090909090909091,14,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,2,15,192,2,1.09375,1.1642465494674852,0.6100401235978976,0.040268456375838924,0.3,0.09523809523809523,0.3333333333333333,0.0,1.0,453
149,10,21,3,4,0.08333333333333333,13,0.5384615384615384,0.15384615384615385,0.0,0.0,0.0,0,15,192,2,1.015625,1.2784521151841397,0.8106764374297868,0.04697986577181208,0.2,0.0,0.0,0.0,0.0,454
149,10,21,3,4,0.07692307692307693,11,0.09090909090909091,0.0,0.0,0.0,0.0,0,15,192,2,0.859375,1.6048076462706071,0.9498407968988496,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,455
149,10,21,3,4,0.07142857142857142,11,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,1,15,192,2,0.859375,2.0039104158893624,0.9999974634566877,0.006711409395973154,0.0,0.0,0.0,0.25,0.5714285714285714,456
149,10,21,3,4,0.06666666666666667,0,0,0,0,0,0,0,15,192,2,0.0,0,0.951222194559701,0.0,0.0,0.0,0.0,0.0,0,457
267,57,49,1,9,1.0,20,0.65,0.15,0.1,0.0,0.0,0,30,413,2,1.452784503631961,1.709975688444534,0.9883220808902315,0.04868913857677903,0.05263157894736842,0.04081632653061224,0.0,0.0,1.0,458
267,57,49,1,9,0.5,9,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0,30,413,2,0.6537530266343825,1.765127620809424,0.9538338187398636,0.018726591760299626,0.03508771929824561,0.0,0.0,0.0,1.0,459
267,57,49,1,9,0.3333333333333333,22,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.0,0.0,0,30,413,2,1.5980629539951572,1.6424509465587886,0.8981462180914102,0.0449438202247191,0.03508771929824561,0.08163265306122448,0.0,0.0,1.0,460
267,57,49,1,9,0.25,18,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0,30,413,2,1.307506053268765,3.052785930457751,0.8238605401280297,0.052434456928838954,0.0,0.04081632653061224,0.0,0.0,1.0,461
267,57,49,1,9,0.2,11,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.0,0.0,0,30,413,2,0.7990314769975786,1.9005248194343025,0.7344467934028054,0.02247191011235955,0.017543859649122806,0.061224489795918366,0.0,0.0,1.0,462
267,57,49,1,9,0.16666666666666666,5,0.6,0.0,0.4,0.0,0.0,0,30,413,2,0.3631961259079903,2.1772297174569633,0.6340816439219708,0.011235955056179775,0.0,0.04081632653061224,0.0,0.0,0.0,463
267,57,49,1,9,0.14285714285714285,10,0.3,0.0,0.1,0.0,0.0,0,30,413,2,0.7263922518159805,1.7701646167836842,0.5274533160738339,0.011235955056179775,0.0,0.02040816326530612,0.0,0.0,1.0,464
267,57,49,1,9,0.125,26,0.34615384615384615,0.19230769230769232,0.19230769230769232,0.0,0.0,0,30,413,2,1.8886198547215496,2.253461858005036,0.4195425978080767,0.033707865168539325,0.08771929824561403,0.10204081632653061,0.0,0.0,1.0,465
267,57,49,1,9,0.1111111111111111,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0,30,413,2,0.2179176755447942,2.1105630507902964,0.315390179680637,0.00749063670411985,0.0,0.02040816326530612,0.0,0.0,0.0,466
267,57,49,1,9,0.1,27,0.4074074074074074,0.14814814814814814,0.07407407407407407,0.0,0.0,1,30,413,2,1.9612590799031475,2.2049565460656333,0.21986119574743057,0.04119850187265917,0.07017543859649122,0.04081632653061224,0.0,0.0,0.0,467
267,57,49,1,9,0.09090909090909091,4,0.25,0.25,0.25,0.0,0.0,0,30,413,2,0.29055690072639223,1.4905123822737347,0.13741796499649972,0.003745318352059925,0.017543859649122806,0.02040816326530612,0.0,0.0,1.0,468
267,57,49,1,9,0.08333333333333333,17,0.5294117647058824,0.058823529411764705,0.11764705882352941,0.0,0.0,0,30,413,2,1.234866828087167,1.6698228533185548,0.07191154894727259,0.033707865168539325,0.017543859649122806,0.04081632653061224,0.0,0.0,1.0,469
267,57,49,1,9,0.07692307692307693,5,0.6,0.2,0.0,0.0,0.0,0,30,413,2,0.3631961259079903,1.5108918869827854,0.02640186211092499,0.011235955056179775,0.017543859649122806,0.0,0.0,0.0,0.0,470
267,57,49,1,9,0.07142857142857142,17,0.47058823529411764,0.0,0.17647058823529413,0.0,0.0,0,30,413,2,1.234866828087167,2.196207469649746,0.003014738253799276,0.0299625468164794,0.0,0.061224489795918366,0.0,0.0,1.0,471
267,57,49,1,9,0.06666666666666667,12,0.6666666666666666,0.0,0.25,0.0,0.0,0,30,413,2,0.8716707021791767,2.5427284811112987,0.0028426291383505387,0.0299625468164794,0.0,0.061224489795918366,0.0,0.0,0.0,472
267,57,49,1,9,0.0625,6,0.5,0.0,0.16666666666666666,0.0,0.0,0,30,413,2,0.4358353510895884,1.9386228715758793,0.025893574269891584,0.011235955056179775,0.0,0.02040816326530612,0.0,0.0,0.0,473
267,57,49,1,9,0.058823529411764705,17,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.0,0.0,0,30,413,2,1.234866828087167,2.3835917676891127,0.07109082535782307,0.02247191011235955,0.03508771929824561,0.04081632653061224,0.0,0.0,0.0,474
267,57,49,1,9,0.05555555555555555,14,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0,30,413,2,1.0169491525423728,1.957992262950375,0.13632314303339,0.03745318352059925,0.03508771929824561,0.04081632653061224,0.0,0.0,0.0,475
267,57,49,1,9,0.05263157894736842,6,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0,30,413,2,0.4358353510895884,2.0204774760774837,0.21854341637996044,0.018726591760299626,0.017543859649122806,0.0,0.0,0.0,0.0,476
267,57,49,1,9,0.05,23,0.4782608695652174,0.17391304347826086,0.13043478260869565,0.0,0.0,1,30,413,2,1.6707021791767553,2.3455489794498066,0.3139109985922375,0.04119850187265917,0.07017543859649122,0.061224489795918366,0.0,0.0,0.0,477
267,57,49,1,9,0.047619047619047616,5,0.6,0.0,0.4,0.0,0.0,0,30,413,2,0.3631961259079903,1.8048008968536025,0.4179711100271434,0.011235955056179775,0.0,0.04081632653061224,0.0,0.0,0.0,478
267,57,49,1,9,0.045454545454545456,15,0.4,0.2,0.0,0.0,0.0,0,30,413,2,1.0895883777239708,2.5294000898593567,0.5258629284291183,0.02247191011235955,0.05263157894736842,0.0,0.0,0.0,0.0,479
267,57,49,1,9,0.043478260869565216,5,0.6,0.2,0.2,0.0,0.0,0,30,413,2,0.3631961259079903,1.1184819811637976,0.6325466460865456,0.011235955056179775,0.017543859649122806,0.02040816326530612,0.0,0.0,0.0,480
267,57,49,1,9,0.041666666666666664,26,0.34615384615384615,0.07692307692307693,0.11538461538461539,0.0,0.0,0,30,413,2,1.8886198547215496,2.477682433717992,0.7330388876988934,0.033707865168539325,0.03508771929824561,0.061224489795918366,0.0,0.0,0.0,481
267,57,49,1,9,0.04,38,0.2894736842105263,0.13157894736842105,0.02631578947368421,0.0,0.0,0,30,413,2,2.7602905569007263,2.741114440331026,0.8226454921913289,0.04119850187265917,0.08771929824561403,0.02040816326530612,0.0,0.0,0.0,482
267,57,49,1,9,0.038461538461538464,19,0.2631578947368421,0.21052631578947367,0.0,0.0,0.0,1,30,413,2,1.3801452784503632,2.1951538098121905,0.8971807848479976,0.018726591760299626,0.07017543859649122,0.0,0.0,0.0,0.0,483
267,57,49,1,9,0.037037037037037035,21,0.5238095238095238,0.09523809523809523,0.14285714285714285,0.0,0.0,0,30,413,2,1.5254237288135593,1.7063613586687019,0.9531630971950291,0.04119850187265917,0.03508771929824561,0.061224489795918366,0.0,0.0,0.0,484
267,57,49,1,9,0.03571428571428571,2,0.5,0.0,0.0,0.0,0.0,0,30,413,2,0.14527845036319612,1.0,0.9879774015717584,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,485
267,57,49,1,9,0.034482758620689655,10,0.3,0.0,0.0,0.0,0.0,0,30,413,2,0.7263922518159805,1.7376644185264891,0.9999974634566877,0.011235955056179775,0.0,0.0,0.0,0.0,1.0,486
267,57,49,1,9,0.03333333333333333,0,0,0,0,0,0,0,30,413,2,0.0,0,0.9886618056082705,0.0,0.0,0.0,0.0,0.0,0,487
359,51,127,16,3,1.0,10,0.7,0.0,0.2,0.0,0.0,0,53,590,3,0.8983050847457626,1.7123087469833091,0.9963581279096487,0.019498607242339833,0.0,0.015748031496062992,0.0,0.0,1.0,488
359,51,127,16,3,0.5,16,0.625,0.0,0.125,0.0,0.0,4,53,590,3,1.4372881355932203,2.7458631224128354,0.9854855645678848,0.027855153203342618,0.0,0.015748031496062992,0.0,0.0,0.0,489
359,51,127,16,3,0.3333333333333333,7,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,2,53,590,3,0.6288135593220339,1.0929761628434158,0.967540695914648,0.008356545961002786,0.0,0.007874015748031496,0.0,0.0,1.0,490
359,51,127,16,3,0.25,15,0.6666666666666666,0.06666666666666667,0.06666666666666667,0.0,0.0,0,53,590,3,1.347457627118644,2.5523007359455177,0.9427849336151912,0.027855153203342618,0.0196078431372549,0.007874015748031496,0.0,0.0,1.0,491
359,51,127,16,3,0.2,5,1.0,0.0,0.0,0.0,0.0,0,53,590,3,0.4491525423728813,2.4556252562932404,0.9115789069486895,0.013927576601671309,0.0,0.0,0.0,0.0,0.0,492
359,51,127,16,3,0.16666666666666666,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0,53,590,3,0.2694915254237288,1.21694437996797,0.8743772093454132,0.005571030640668524,0.0,0.007874015748031496,0.0,0.0,0.0,493
359,51,127,16,3,0.14285714285714285,7,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0,53,590,3,0.6288135593220339,1.4944044026786902,0.831721776102222,0.008356545961002786,0.0,0.031496062992125984,0.0,0.0,0.0,494
359,51,127,16,3,0.125,4,0.5,0.0,0.25,0.25,0.0,0,53,590,3,0.3593220338983051,1.6178854275468855,0.7842339897464372,0.005571030640668524,0.0,0.007874015748031496,0.0625,0.0,0.0,495
